"","date","trust_code","occupied_beds","bed_capacity"
"1751",2022 Q1,"RFS",456.494505494506,516.197802197802
"1752",2022 Q1,"RHA",854.263736263736,971.351648351648
"1753",2022 Q1,"RJC",409.131868131868,503.56043956044
"1754",2022 Q1,"RJE",1169.81318681319,1366.49450549451
"1755",2022 Q1,"RK5",594.241758241758,673.252747252747
"1756",2022 Q1,"RKB",1044.71428571429,1144.54945054945
"1757",2022 Q1,"RL1",109.417582417582,130.186813186813
"1758",2022 Q1,"RL4",812.802197802198,897
"1759",2022 Q1,"RLQ",263.43956043956,289.505494505494
"1760",2022 Q1,"RLT",332.736263736264,334.681318681319
"1761",2022 Q1,"RLY",140.615384615385,170.736263736264
"1762",2022 Q1,"RNA",602.604395604396,644.428571428571
"1763",2022 Q1,"RNQ",561.527472527473,601
"1764",2022 Q1,"RNS",608.56043956044,742.296703296703
"1765",2022 Q1,"RP1",292.593406593407,330.065934065934
"1766",2022 Q1,"RP7",162.32967032967,193.318681318681
"1767",2022 Q1,"RQ3",297.043956043956,401.758241758242
"1768",2022 Q1,"RRE",411.571428571429,478.197802197802
"1769",2022 Q1,"RRJ",79.2087912087912,116.571428571429
"1770",2022 Q1,"RRK",2488.31868131868,2612
"1771",2022 Q1,"RTG",1397.93406593407,1585.94505494505
"1772",2022 Q1,"RWD",923.131868131868,1180.6043956044
"1773",2022 Q1,"RWE",1575.94505494505,1773.65934065934
"1774",2022 Q1,"RWP",702.769230769231,809.538461538462
"1775",2022 Q1,"RX1",1502.38461538462,1734.62637362637
"1776",2022 Q1,"RXK",624.615384615385,683.681318681319
"1777",2022 Q1,"RXM",210.087912087912,239.395604395604
"1778",2022 Q1,"RXT",607.978021978022,650.802197802198
"1779",2022 Q1,"RXW",716.494505494505,797.252747252747
"1780",2022 Q1,"RY5",0,0
"1781",2022 Q1,"RY8",22.8461538461538,34.5054945054945
"1782",2022 Q1,"RYG",256.659340659341,332.340659340659
"1783",2022 Q1,"RYW",138.340659340659,285.065934065934
"1784",2022 Q1,"TAJ",279.967032967033,314.197802197802
"1785",2022 Q1,"R1L",620.43956043956,689.32967032967
"1786",2022 Q1,"RAJ",1697.10989010989,1873.36263736264
"1787",2022 Q1,"RC9",1099.37362637363,1157.64835164835
"1788",2022 Q1,"RCX",503.527472527473,530.659340659341
"1789",2022 Q1,"RD8",475.087912087912,535.769230769231
"1790",2022 Q1,"RDE",1103.34065934066,1241.47252747253
"1791",2022 Q1,"RGM",166.912087912088,240.956043956044
"1792",2022 Q1,"RGN",859.296703296703,1016.38461538462
"1793",2022 Q1,"RGP",369.241758241758,458.923076923077
"1794",2022 Q1,"RGR",380.769230769231,497.527472527473
"1795",2022 Q1,"RGT",980.593406593407,1047.40659340659
"1796",2022 Q1,"RM1",922.406593406593,1030.35164835165
"1797",2022 Q1,"RMY",367.692307692308,404.296703296703
"1798",2022 Q1,"RQW",362.076923076923,483
"1799",2022 Q1,"RT1",261.098901098901,341.263736263736
"1800",2022 Q1,"RWG",580.098901098901,733.384615384615
"1801",2022 Q1,"RWH",548.472527472527,615.076923076923
"1802",2022 Q1,"RWR",360.142857142857,392.967032967033
"1803",2022 Q1,"RY3",70.9340659340659,73.4945054945055
"1804",2022 Q1,"R0A",2055.94505494505,2437.76923076923
"1805",2022 Q1,"RBL",711.285714285714,788.197802197802
"1806",2022 Q1,"RBN",741.263736263736,772.098901098901
"1807",2022 Q1,"RBQ",140.549450549451,187.868131868132
"1808",2022 Q1,"RBS",176.802197802198,226.087912087912
"1809",2022 Q1,"RBT",564.241758241758,586.032967032967
"1810",2022 Q1,"RBV",143.714285714286,162.868131868132
"1811",2022 Q1,"REM",1475.02197802198,1580.91208791209
"1812",2022 Q1,"REN",83.6923076923077,89.7142857142857
"1813",2022 Q1,"REP",76.4945054945055,110
"1814",2022 Q1,"RET",125.967032967033,151
"1815",2022 Q1,"RJN",320.56043956044,397.505494505494
"1816",2022 Q1,"RJR",448.208791208791,456.494505494506
"1817",2022 Q1,"RM3",1817.96703296703,2254.01098901099
"1818",2022 Q1,"RMC",585.978021978022,696.197802197802
"1819",2022 Q1,"RMP",404.483516483516,456.67032967033
"1820",2022 Q1,"RRF",482.340659340659,585.791208791209
"1821",2022 Q1,"RT2",441.505494505494,485
"1822",2022 Q1,"RTX",589.626373626374,676.307692307692
"1823",2022 Q1,"RVY",387.692307692308,506.725274725275
"1824",2022 Q1,"RW4",797.703296703297,872
"1825",2022 Q1,"RW5",513.197802197802,558.164835164835
"1826",2022 Q1,"RWJ",602.879120879121,682.582417582418
"1827",2022 Q1,"RWW",531.10989010989,600.164835164835
"1828",2022 Q1,"RXA",275.351648351648,293.087912087912
"1829",2022 Q1,"RXL",639.065934065934,681.252747252747
"1830",2022 Q1,"RXN",831.065934065934,880.923076923077
"1831",2022 Q1,"RXR",865.879120879121,1022.47252747253
"1832",2022 Q1,"RXV",874.67032967033,946
"1833",2022 Q1,"R0B",920.406593406593,1130.56043956044
"1834",2022 Q1,"RAE",556.736263736264,653.164835164835
"1835",2022 Q1,"RCB",851.813186813187,1133.79120879121
"1836",2022 Q1,"RCD",293.868131868132,334.461538461538
"1837",2022 Q1,"RCF",312.164835164835,377
"1838",2022 Q1,"RCU",109.208791208791,165.32967032967
"1839",2022 Q1,"RFF",399.659340659341,462.384615384615
"1840",2022 Q1,"RFR",407.868131868132,469
"1841",2022 Q1,"RGD",339.505494505494,414.67032967033
"1842",2022 Q1,"RHQ",1337.94505494505,1523.65934065934
"1843",2022 Q1,"RJL",609.78021978022,694.186813186813
"1844",2022 Q1,"RNN",566.505494505495,651.857142857143
"1845",2022 Q1,"RP5",692.120879120879,754
"1846",2022 Q1,"RR7",457.758241758242,494.956043956044
"1847",2022 Q1,"RR8",1647.98901098901,1792.45054945055
"1848",2022 Q1,"RTD",1306.45054945055,1514.93406593407
"1849",2022 Q1,"RTF",771.494505494505,891.164835164835
"1850",2022 Q1,"RTR",821.428571428571,939.032967032967
"1851",2022 Q1,"RV9",157.274725274725,177.10989010989
"1852",2022 Q1,"RVW",482.120879120879,549.714285714286
"1853",2022 Q1,"RWA",960.615384615385,1104.56043956044
"1854",2022 Q1,"RWY",587.296703296703,679.43956043956
"1855",2022 Q1,"RX3",660.472527472527,725.098901098901
"1856",2022 Q1,"RX4",694.065934065934,759
"1857",2022 Q1,"RXE",231.461538461538,291
"1858",2022 Q1,"RXF",932.824175824176,1123.16483516484
"1859",2022 Q1,"RXG",385.956043956044,471
"1860",2022 Q1,"RXP",813.340659340659,938.054945054945
"1861",2022 Q1,"RY6",0,0
"1862",2022 Q1,"TAD",157.912087912088,206
"1863",2022 Q1,"TAH",123.923076923077,140.516483516484
"1864",2023 Q1,"R1H",1765.07692307692,1890.26373626374
"1865",2023 Q1,"R1K",989.571428571429,1080.46153846154
"1866",2023 Q1,"RAL",922.516483516484,1157.9010989011
"1867",2023 Q1,"RAN",95.5934065934066,131.373626373626
"1868",2023 Q1,"RAP",435.835164835165,450.384615384615
"1869",2023 Q1,"RAS",386.505494505494,462.120879120879
"1870",2023 Q1,"RAT",353.725274725275,406.043956043956
"1871",2023 Q1,"RAX",400.153846153846,452.351648351648
"1872",2023 Q1,"RF4",1059.91208791209,1073.15384615385
"1873",2023 Q1,"RJ1",1053.79120879121,1364.2967032967
"1874",2023 Q1,"RJ2",899.615384615385,981.274725274725
"1875",2023 Q1,"RJ6",500.406593406593,563.186813186813
"1876",2023 Q1,"RJ7",862.197802197802,944
"1877",2023 Q1,"RJZ",1318.62637362637,1443.1978021978
"1878",2023 Q1,"RKE",278.076923076923,326
"1879",2023 Q1,"RKL",677.582417582418,764.120879120879
"1880",2023 Q1,"RP4",157.318681318681,209.879120879121
"1881",2023 Q1,"RP6",2.97802197802198,7.58241758241758
"1882",2023 Q1,"RPG",346.736263736264,381
"1883",2023 Q1,"RPY",161.527472527473,194.450549450549
"1884",2023 Q1,"RQM",806.043956043956,841.098901098901
"1885",2023 Q1,"RQX",282.637362637363,330.516483516484
"1886",2023 Q1,"RQY",295.461538461538,341.846153846154
"1887",2023 Q1,"RRP",503.461538461538,546
"1888",2023 Q1,"RRV",594.340659340659,752.175824175824
"1889",2023 Q1,"RV3",654.340659340659,682.857142857143
"1890",2023 Q1,"RVR",591.747252747253,778.175824175824
"1891",2023 Q1,"RWK",801.989010989011,863
"1892",2023 Q1,"RYJ",962.978021978022,1151.51648351648
"1893",2023 Q1,"RYX",0,0
"1894",2023 Q1,"TAF",162.428571428571,176
"1895",2023 Q1,"R0D",1009.20879120879,1164.10989010989
"1896",2023 Q1,"RA7",960.989010989011,1040.41758241758
"1897",2023 Q1,"RA9",341.879120879121,364.615384615385
"1898",2023 Q1,"RBD",312.296703296703,362.32967032967
"1899",2023 Q1,"RD1",545.43956043956,585.835164835165
"1900",2023 Q1,"RDY",175.692307692308,175.692307692308
"1901",2023 Q1,"REF",677.428571428571,742.516483516484
"1902",2023 Q1,"RH5",1269.81318681319,1409.27472527473
"1903",2023 Q1,"RH8",1037.27472527473,1193.41758241758
"1904",2023 Q1,"RJ8",182.043956043956,199.593406593407
"1905",2023 Q1,"RK9",972.494505494505,1101.75824175824
"1906",2023 Q1,"RN3",563.516483516484,601.945054945055
"1907",2023 Q1,"RNZ",449.989010989011,483.274725274725
"1908",2023 Q1,"RTE",835.89010989011,890.32967032967
"1909",2023 Q1,"RTQ",159.285714285714,164.659340659341
"1910",2023 Q1,"RVJ",890.32967032967,993.307692307692
"1911",2023 Q1,"RVN",440.373626373626,503
"1912",2023 Q1,"RWV",278.307692307692,294.318681318681
"1913",2023 Q1,"R1C",153.263736263736,176.516483516484
"1914",2023 Q1,"R1F",283.010989010989,315.934065934066
"1915",2023 Q1,"RA2",437.043956043956,541
"1916",2023 Q1,"RDU",1212.69230769231,1284.8021978022
"1917",2023 Q1,"RHM",1088.69230769231,1261.01098901099
"1918",2023 Q1,"RHU",1100.75824175824,1143.54945054945
"1919",2023 Q1,"RHW",594.098901098901,657.989010989011
"1920",2023 Q1,"RN5",725.824175824176,858.065934065934
"1921",2023 Q1,"RN7",558.054945054945,571.626373626374
"1922",2023 Q1,"RNU",461.67032967033,531
"1923",2023 Q1,"RPA",468.241758241758,536.087912087912
"1924",2023 Q1,"RPC",27.978021978022,49.7032967032967
"1925",2023 Q1,"RTH",1019.24175824176,1119.56043956044
"1926",2023 Q1,"RTK",419.186813186813,466.252747252747
"1927",2023 Q1,"RTP",700.197802197802,800.78021978022
"1928",2023 Q1,"RVV",1072.71428571429,1177.63736263736
"1929",2023 Q1,"RW1",450.307692307692,520.67032967033
"1930",2023 Q1,"RWF",643.725274725275,730.571428571429
"1931",2023 Q1,"RWX",175.934065934066,190.736263736264
"1932",2023 Q1,"RX2",532.098901098901,568.164835164835
"1933",2023 Q1,"RXC",666.802197802198,771
"1934",2023 Q1,"RXQ",647.461538461538,669
"1935",2023 Q1,"RXX",120.208791208791,142.736263736264
"1936",2023 Q1,"RXY",409.10989010989,444.098901098901
"1937",2023 Q1,"RYR",2010.63736263736,2145.18681318681
"1938",2023 Q1,"R1A",164.32967032967,178
"1939",2023 Q1,"RBK",442.857142857143,503.142857142857
"1940",2023 Q1,"RFS",486.417582417582,543.362637362637
"1941",2023 Q1,"RHA",852.538461538462,965.274725274725
"1942",2023 Q1,"RJC",407.494505494506,484.978021978022
"1943",2023 Q1,"RJE",1233.84615384615,1409.73626373626
"1944",2023 Q1,"RK5",639.450549450549,700.791208791209
"1945",2023 Q1,"RKB",1050.53846153846,1133.15384615385
"1946",2023 Q1,"RL1",111.824175824176,134.197802197802
"1947",2023 Q1,"RL4",843.659340659341,918.098901098901
"1948",2023 Q1,"RLQ",270.252747252747,303.604395604396
"1949",2023 Q1,"RLT",361.956043956044,361.956043956044
"1950",2023 Q1,"RLY",136.340659340659,160.021978021978
"1951",2023 Q1,"RNA",639.340659340659,663.362637362637
"1952",2023 Q1,"RNQ",571.538461538462,603
"1953",2023 Q1,"RNS",628.813186813187,749.868131868132
"1954",2023 Q1,"RP1",300.978021978022,342.956043956044
"1955",2023 Q1,"RP7",153.736263736264,183
"1956",2023 Q1,"RQ3",292.593406593407,393.065934065934
"1957",2023 Q1,"RRE",413.285714285714,475.912087912088
"1958",2023 Q1,"RRJ",71.8021978021978,111.351648351648
"1959",2023 Q1,"RRK",2666.10989010989,2712.85714285714
"1960",2023 Q1,"RTG",1368.56043956044,1566.94505494505
"1961",2023 Q1,"RWD",930.78021978022,1156.40659340659
"1962",2023 Q1,"RWE",1616.63736263736,1801.32967032967
"1963",2023 Q1,"RWP",712.054945054945,827.175824175824
"1964",2023 Q1,"RX1",1525.18681318681,1789.01098901099
"1965",2023 Q1,"RXK",616.747252747253,690.021978021978
"1966",2023 Q1,"RXM",206.208791208791,234.659340659341
"1967",2023 Q1,"RXT",601.527472527473,620
"1968",2023 Q1,"RXW",730.945054945055,792.164835164835
"1969",2023 Q1,"RY8",22.010989010989,40.2637362637363
"1970",2023 Q1,"RYG",282.593406593407,312.945054945055
"1971",2023 Q1,"RYW",133.494505494505,283.593406593407
"1972",2023 Q1,"TAJ",288,329.10989010989
"1973",2023 Q1,"R1L",606.659340659341,686.32967032967
"1974",2023 Q1,"RAJ",1695.56043956044,1868.25274725275
"1975",2023 Q1,"RC9",1101.71428571429,1185.71428571429
"1976",2023 Q1,"RCX",515.098901098901,553.21978021978
"1977",2023 Q1,"RD8",521.813186813187,590.384615384615
"1978",2023 Q1,"RDE",1138.45054945055,1294.03296703297
"1979",2023 Q1,"RGM",174.087912087912,230.505494505495
"1980",2023 Q1,"RGN",869.659340659341,1049.79120879121
"1981",2023 Q1,"RGP",382.538461538462,452
"1982",2023 Q1,"RGR",402.802197802198,531.384615384615
"1983",2023 Q1,"RGT",986.758241758242,1038.59340659341
"1984",2023 Q1,"RM1",972.142857142857,1072.01098901099
"1985",2023 Q1,"RMY",357.626373626374,406.582417582418
"1986",2023 Q1,"RQW",397.879120879121,488.307692307692
"1987",2023 Q1,"RT1",255,323.791208791209
"1988",2023 Q1,"RWG",608.934065934066,732.978021978022
"1989",2023 Q1,"RWH",574.945054945055,645.538461538462
"1990",2023 Q1,"RWR",351.43956043956,392.648351648352
"1991",2023 Q1,"RY3",68.3516483516484,69.7582417582418
"1992",2023 Q1,"R0A",2125.50549450549,2349.82417582418
"1993",2023 Q1,"RBL",723.901098901099,799.934065934066
"1994",2023 Q1,"RBN",750.032967032967,784.153846153846
"1995",2023 Q1,"RBQ",139.637362637363,203.582417582418
"1996",2023 Q1,"RBS",160.637362637363,216.32967032967
"1997",2023 Q1,"RBT",431.626373626374,509.32967032967
"1998",2023 Q1,"RBV",162.054945054945,178.593406593407
"1999",2023 Q1,"REM",1469.46153846154,1565.2967032967
"2000",2023 Q1,"REN",87.956043956044,101
"2001",2023 Q1,"REP",69.967032967033,111.571428571429
"2002",2023 Q1,"RET",128.89010989011,146.681318681319
"2003",2023 Q1,"RJN",292.989010989011,316.692307692308
"2004",2023 Q1,"RJR",467.21978021978,510.769230769231
"2005",2023 Q1,"RM3",1299.32967032967,1552.10989010989
"2006",2023 Q1,"RMC",591.142857142857,697.461538461538
"2007",2023 Q1,"RMP",401.175824175824,464.725274725275
"2008",2023 Q1,"RRF",497.956043956044,723.637362637363
"2009",2023 Q1,"RT2",445.395604395604,486.703296703297
"2010",2023 Q1,"RTX",591.802197802198,674.197802197802
"2011",2023 Q1,"RVY",382.098901098901,474.428571428571
"2012",2023 Q1,"RW4",784.450549450549,882.461538461538
"2013",2023 Q1,"RW5",535.67032967033,580
"2014",2023 Q1,"RWJ",602.450549450549,692.725274725275
"2015",2023 Q1,"RWW",532.945054945055,594.164835164835
"2016",2023 Q1,"RXA",253.164835164835,289.351648351648
"2017",2023 Q1,"RXL",713.868131868132,754
"2018",2023 Q1,"RXN",881.67032967033,940.934065934066
"2019",2023 Q1,"RXR",881.373626373626,990.32967032967
"2020",2023 Q1,"RXV",769.703296703297,872
"2021",2023 Q1,"R0B",957.021978021978,1125.31868131868
"2022",2023 Q1,"RAE",603.087912087912,696.78021978022
"2023",2023 Q1,"RCB",848.56043956044,1135.49450549451
"2024",2023 Q1,"RCD",261.428571428571,321.373626373626
"2025",2023 Q1,"RCF",320.736263736264,374.351648351648
"2026",2023 Q1,"RCU",98.5274725274725,167
"2027",2023 Q1,"RFF",399.659340659341,462.384615384615
"2028",2023 Q1,"RFR",397.78021978022,447.714285714286
"2029",2023 Q1,"RGD",343.384615384615,392.516483516484
"2030",2023 Q1,"RHQ",1327.01098901099,1537.16483516484
"2031",2023 Q1,"RJL",607.373626373626,700.208791208791
"2032",2023 Q1,"RNN",587.032967032967,674.725274725275
"2033",2023 Q1,"RP5",684.186813186813,754
"2034",2023 Q1,"RR7",441.307692307692,481.241758241758
"2035",2023 Q1,"RR8",1714.8021978022,1877.65934065934
"2036",2023 Q1,"RTD",1288.68131868132,1542.23076923077
"2037",2023 Q1,"RTF",762.604395604396,878.197802197802
"2038",2023 Q1,"RTR",821.285714285714,926.362637362637
"2039",2023 Q1,"RV9",153.230769230769,195.340659340659
"2040",2023 Q1,"RVW",475.032967032967,564.098901098901
"2041",2023 Q1,"RWA",1059.17582417582,1214.68131868132
"2042",2023 Q1,"RWY",622.681318681319,715.076923076923
"2043",2023 Q1,"RX3",641.824175824176,720.813186813187
"2044",2023 Q1,"RX4",705.21978021978,767.56043956044
"2045",2023 Q1,"RXE",242.054945054945,266.758241758242
"2046",2023 Q1,"RXF",942.747252747253,1093.87912087912
"2047",2023 Q1,"RXG",401.43956043956,471
"2048",2023 Q1,"RXP",908.549450549451,969.549450549451
"2049",2023 Q1,"RY6",0,0
"2050",2023 Q1,"TAD",167.120879120879,194
"2051",2023 Q1,"TAH",126.901098901099,140.538461538462
"2052",2013 Q4,"RBL",696.588888888889,819.6
"2053",2013 Q4,"RBT",486.455555555556,547
"2054",2013 Q4,"REN",49.2,73.2444444444444
"2055",2013 Q4,"RJN",317.666666666667,357.022222222222
"2056",2013 Q4,"RJR",534.4,573.255555555556
"2057",2013 Q4,"RTV",298.266666666667,322
"2058",2013 Q4,"RWW",529.566666666667,605.444444444444
"2059",2013 Q4,"RXA",279.144444444444,352.188888888889
"2060",2013 Q4,"RTR",981.466666666667,1182.74444444444
"2061",2013 Q4,"RVW",538.844444444444,641.2
"2062",2013 Q4,"RX3",763.233333333333,889.788888888889
"2063",2013 Q4,"RXP",901.122222222222,1112.82222222222
"2064",2013 Q4,"RBV",131.211111111111,169.233333333333
"2065",2013 Q4,"RM2",727.377777777778,869.888888888889
"2066",2013 Q4,"RM3",647.077777777778,698.833333333333
"2067",2013 Q4,"RMC",547.944444444444,672.688888888889
"2068",2013 Q4,"RMP",434.055555555556,479.988888888889
"2069",2013 Q4,"RRF",429.244444444444,490.088888888889
"2070",2013 Q4,"RT2",553.566666666667,612
"2071",2013 Q4,"RW3",1100.4,1205.95555555556
"2072",2013 Q4,"RW6",1156.36666666667,1372.53333333333
"2073",2013 Q4,"RWJ",612.277777777778,738.8
"2074",2013 Q4,"RXV",535.522222222222,594.722222222222
"2075",2013 Q4,"TAE",232.955555555556,252
"2076",2013 Q4,"RJX",217.5,233.077777777778
"2077",2013 Q4,"RW5",451.122222222222,500.755555555556
"2078",2013 Q4,"RXL",758.933333333333,835
"2079",2013 Q4,"RXN",822.288888888889,890.844444444444
"2080",2013 Q4,"RXR",848.622222222222,1016.92222222222
"2081",2013 Q4,"RBN",655.888888888889,697.722222222222
"2082",2013 Q4,"RBQ",132.077777777778,152.155555555556
"2083",2013 Q4,"RBS",178.822222222222,201.377777777778
"2084",2013 Q4,"REM",632.533333333333,706.044444444444
"2085",2013 Q4,"REP",113.4,138.211111111111
"2086",2013 Q4,"RET",137.622222222222,160.077777777778
"2087",2013 Q4,"RQ6",727.511111111111,795.777777777778
"2088",2013 Q4,"RVY",423.466666666667,503.8
"2089",2013 Q4,"RW4",361.488888888889,414.644444444444
"2090",2013 Q4,"RE9",339.644444444444,405.577777777778
"2091",2013 Q4,"RLN",635.055555555556,883.866666666667
"2092",2013 Q4,"RNL",515.544444444444,613.888888888889
"2093",2013 Q4,"RNN",125.488888888889,129.466666666667
"2094",2013 Q4,"RR7",478.5,517
"2095",2013 Q4,"RTD",1353.36666666667,1609.46666666667
"2096",2013 Q4,"RTF",907.355555555556,1129.6
"2097",2013 Q4,"RTX",618.722222222222,760.377777777778
"2098",2013 Q4,"RX4",834.566666666667,1018
"2099",2013 Q4,"RCB",939.655555555556,1054
"2100",2013 Q4,"RCD",289.911111111111,334.955555555556
"2101",2013 Q4,"RJL",711.666666666667,886.7
"2102",2013 Q4,"RV9",190.811111111111,229.377777777778
"2103",2013 Q4,"RWA",971.233333333333,1127.53333333333
"2104",2013 Q4,"RCU",113.922222222222,156.155555555556
"2105",2013 Q4,"RFF",416.055555555556,484.223333333333
"2106",2013 Q4,"RFR",598.6,633.144444444444
"2107",2013 Q4,"RHQ",1637.53333333333,2052.83333333333
"2108",2013 Q4,"RP5",814.844444444444,974
"2109",2013 Q4,"RXE",286.644444444444,352
"2110",2013 Q4,"TAH",210.255555555556,246
"2111",2013 Q4,"RAE",540.688888888889,741.8
"2112",2013 Q4,"RCF",336.344444444444,421.977777777778
"2113",2013 Q4,"RGD",469.066666666667,546.666666666667
"2114",2013 Q4,"RR8",1586.72222222222,1883.84444444444
"2115",2013 Q4,"RWY",676.611111111111,785.533333333333
"2116",2013 Q4,"RXF",893.544444444444,1067
"2117",2013 Q4,"RXG",489.3,570.066666666667
"2118",2013 Q4,"RY6",47.1888888888889,48.0222222222222
"2119",2013 Q4,"TAD",197.033333333333,198.411111111111
"2120",2013 Q4,"R1A",200.366666666667,238.522222222222
"2121",2013 Q4,"RJC",442.366666666667,543.8
"2122",2013 Q4,"RKB",1047.2,1115.67777777778
"2123",2013 Q4,"RLQ",230.755555555556,239
"2124",2013 Q4,"RLT",278.444444444444,308.766666666667
"2125",2013 Q4,"RWP",742.988888888889,917.566666666667
"2126",2013 Q4,"RYG",349.533333333333,375
"2127",2013 Q4,"RBK",454.277777777778,492.677777777778
"2128",2013 Q4,"RL4",724.188888888889,798.077777777778
"2129",2013 Q4,"RLU",85.3555555555556,143.144444444444
"2130",2013 Q4,"RNA",670.522222222222,752.2
"2131",2013 Q4,"RQ3",243.166666666667,256.677777777778
"2132",2013 Q4,"RR1",1276.4,1360.08888888889
"2133",2013 Q4,"RRJ",96.8555555555556,128.044444444444
"2134",2013 Q4,"RRK",1039.41111111111,1058.11111111111
"2135",2013 Q4,"RXK",688.2,785.6
"2136",2013 Q4,"RXT",654.344444444444,747.511111111111
"2137",2013 Q4,"RYK",162.344444444444,191
"2138",2013 Q4,"RYW",277.244444444444,304.9
"2139",2013 Q4,"TAJ",183.488888888889,217
"2140",2013 Q4,"RFS",523.944444444444,586.766666666667
"2141",2013 Q4,"RHA",1028.47777777778,1170
"2142",2013 Q4,"RK5",710.455555555556,748.233333333333
"2143",2013 Q4,"RTG",919.277777777778,1022.96666666667
"2144",2013 Q4,"RX1",1451.66666666667,1643.53333333333
"2145",2013 Q4,"RXM",299.1,306
"2146",2013 Q4,"RY8",113.833333333333,133.066666666667
"2147",2013 Q4,"RCX",371.366666666667,418.788888888889
"2148",2013 Q4,"RGM",191.577777777778,236.311111111111
"2149",2013 Q4,"RGN",569.388888888889,642.666666666667
"2150",2013 Q4,"RGP",373,430.633333333333
"2151",2013 Q4,"RGQ",545.022222222222,596.911111111111
"2152",2013 Q4,"RGR",359.466666666667,483
"2153",2013 Q4,"RGT",887.066666666667,1023.37777777778
"2154",2013 Q4,"RM1",904.911111111111,985.744444444444
"2155",2013 Q4,"RMY",415.711111111111,499.055555555556
"2156",2013 Q4,"RQQ",187.133333333333,246.044444444444
"2157",2013 Q4,"RT1",250.366666666667,282.955555555556
"2158",2013 Q4,"RY3",117.288888888889,135.644444444444
"2159",2013 Q4,"RYV",64.0333333333333,103.488888888889
"2160",2013 Q4,"RAJ",486.988888888889,622.644444444444
"2161",2013 Q4,"RDD",653.566666666667,710
"2162",2013 Q4,"RDE",579.233333333333,651.855555555556
"2163",2013 Q4,"RQ8",513.088888888889,552
"2164",2013 Q4,"RQW",438.411111111111,501.277777777778
"2165",2013 Q4,"RRD",318.544444444444,368
"2166",2013 Q4,"RWN",628.044444444444,741.488888888889
"2167",2013 Q4,"RC1",331.411111111111,363
"2168",2013 Q4,"RC9",540.877777777778,631.311111111111
"2169",2013 Q4,"RD8",422.1,453.911111111111
"2170",2013 Q4,"RNQ",528.855555555556,573
"2171",2013 Q4,"RNS",722.288888888889,825.322222222222
"2172",2013 Q4,"RP1",227.511111111111,256
"2173",2013 Q4,"RWG",602.166666666667,739.155555555556
"2174",2013 Q4,"RWH",616.077777777778,728.2
"2175",2013 Q4,"RWR",472.344444444444,498
"2176",2013 Q4,"RY4",220.644444444444,235.888888888889
"2177",2013 Q4,"RP7",207.044444444444,245
"2178",2013 Q4,"RT5",388.944444444444,433
"2179",2013 Q4,"RWD",946.144444444444,1107.45555555556
"2180",2013 Q4,"RWE",1457.03333333333,1648.06666666667
"2181",2013 Q4,"RY5",49.2222222222222,60
"2182",2013 Q4,"R1E",288.588888888889,295.677777777778
"2183",2013 Q4,"RJD",341.722222222222,372
"2184",2013 Q4,"RJE",998.544444444444,1048.22222222222
"2185",2013 Q4,"RJF",438.266666666667,513.055555555556
"2186",2013 Q4,"RL1",147.544444444444,184.955555555556
"2187",2013 Q4,"RLY",164.1,208
"2188",2013 Q4,"RRE",272.744444444444,351
"2189",2013 Q4,"RXW",697.111111111111,748
"2190",2013 Q4,"R1J",66.5333333333333,69.3444444444444
"2191",2013 Q4,"RBB",11.3111111111111,11.9333333333333
"2192",2013 Q4,"RD1",583.055555555556,616.011111111111
"2193",2013 Q4,"RN3",597.344444444444,657.911111111111
"2194",2013 Q4,"RNZ",416.566666666667,452.088888888889
"2195",2013 Q4,"RTE",879.1,967.9
"2196",2013 Q4,"RTQ",194.866666666667,219.955555555556
"2197",2013 Q4,"RVN",503.9,536
"2198",2013 Q4,"RA3",247.355555555556,261.066666666667
"2199",2013 Q4,"RA4",301.477777777778,364.1
"2200",2013 Q4,"RA7",688.955555555556,797.666666666667
"2201",2013 Q4,"RBA",491.344444444444,623.555555555556
"2202",2013 Q4,"RH5",396.855555555556,447.077777777778
"2203",2013 Q4,"RVJ",937.377777777778,1047.23333333333
"2204",2013 Q4,"RA9",361.9,449
"2205",2013 Q4,"RBZ",287.477777777778,340.333333333333
"2206",2013 Q4,"REF",625.677777777778,745.188888888889
"2207",2013 Q4,"RH8",698.011111111111,798.288888888889
"2208",2013 Q4,"RJ8",96.4222222222222,121.588888888889
"2209",2013 Q4,"RK9",750.611111111111,896.488888888889
"2210",2013 Q4,"RWV",272.688888888889,296
"2211",2013 Q4,"RN7",513.6,531
"2212",2013 Q4,"RPA",533.655555555556,566
"2213",2013 Q4,"RVV",950.611111111111,1030
"2214",2013 Q4,"RWF",674.344444444444,720.277777777778
"2215",2013 Q4,"RXY",509.444444444444,541.533333333333
"2216",2013 Q4,"RA2",432.611111111111,514
"2217",2013 Q4,"RDR",124.977777777778,132.6
"2218",2013 Q4,"RDU",581.166666666667,627.644444444444
"2219",2013 Q4,"RPC",47.2,53.9333333333333
"2220",2013 Q4,"RTK",489.322222222222,559.066666666667
"2221",2013 Q4,"RTP",565.533333333333,603
"2222",2013 Q4,"RX2",549.155555555556,592
"2223",2013 Q4,"RXC",623.688888888889,785.022222222222
"2224",2013 Q4,"RXH",748,842.044444444444
"2225",2013 Q4,"RXX",240.911111111111,288.044444444444
"2226",2013 Q4,"RYR",884.755555555556,942.888888888889
"2227",2013 Q4,"RD7",594.766666666667,641.033333333333
"2228",2013 Q4,"RHW",595.711111111111,681.611111111111
